DateTime	Tweet Id	Text	Username
2022-05-16 01:30:16+00:00	1526012123628900354	"Stugotz pulling up to work tomorrow 
https://t.co/oHx8Ad6JCp"	LeBatardShow
2022-05-16 01:25:05+00:00	1526010815656210433	https://t.co/TtrbAzio0K	LeBatardShow
2022-05-16 01:21:09+00:00	1526009827092496384	https://t.co/qsff3GeUt1	LeBatardShow
2022-05-16 01:06:22+00:00	1526006106128101378	“Luka Special.” - Devin Booker https://t.co/kh8Dl84fz0	LeBatardShow
2022-05-16 01:03:24+00:00	1526005359126650880	https://t.co/2guNImv6PB	LeBatardShow
2022-05-15 22:14:57+00:00	1525962968554524672	@zach13090 @DarthAmin https://t.co/iPQr0ZIIZY	LeBatardShow
2022-05-15 22:14:56+00:00	1525962965756805129	https://t.co/RrkDdGooGK	LeBatardShow
2022-05-15 22:12:52+00:00	1525962444199366659	@DarthAmin Cap ain’t walking through that door https://t.co/iaPrzPPxEO	LeBatardShow
2022-05-15 21:47:21+00:00	1525956025320452110	@WorldWideWob https://t.co/necnNJCBvO	LeBatardShow
2022-05-15 21:44:44+00:00	1525955365493477379	https://t.co/5PnKGeEW9N	LeBatardShow
2022-05-15 21:40:23+00:00	1525954269223976960	Refs gave Milwaukee almost eight Tatum-less minutes on the road in a Game 7. Giannis got no rest AND Boston extended its double-digit lead in that time. Damn near impossible to recover from that — Dan	LeBatardShow
2022-05-15 21:30:59+00:00	1525951902487396353	Champion coaching — Dan https://t.co/KOSdtF1BXa	LeBatardShow
2022-05-15 21:23:50+00:00	1525950106364690432	The stars of game 7 🤦‍♂️ https://t.co/yNEh3P7xtX	LeBatardShow
2022-05-15 20:12:48+00:00	1525932229947531264	@MichaelRyanRuiz The hood — Dan	LeBatardShow
2022-05-15 19:26:11+00:00	1525920499016015874	@Bernardo9915 @thecotecavalry @__ChrisCote @roybelly @billygil @Stugotz790 @MichaelRyanRuiz @jessica_smetana @10DayTony @ChrisWittyngham @lebatardshowfan Who is Vicky? And why does she want me to have guns? — Dan	LeBatardShow
2022-05-15 04:06:28+00:00	1525689041471037441	Frank. Gore.💥 https://t.co/6Uq01Y1481	LeBatardShow
2022-05-14 14:17:55+00:00	1525480531432988673	"We got the rarest of sports sightings….it’s like seeing a snow leopard in the wild……@_lulank chronicled it and @roybelly experienced it … after more than a quarter century …

ROY JOY

— Dan https://t.co/nGJrBVtEXp"	LeBatardShow
2022-05-14 04:55:37+00:00	1525339026231767040	"😂😂😂😂😂😂😂😂😂😂😂😂😂
@roybelly @_lulank #TimeToHunt 🤳 https://t.co/U5QqrTybys"	LeBatardShow
2022-05-14 04:43:46+00:00	1525336040608759808	@DarthAmin The Answer ain’t walking through that door https://t.co/CuscIS8XaX	LeBatardShow
2022-05-14 04:34:10+00:00	1525333625612402695	https://t.co/YB1iHbR0x8	LeBatardShow
2022-05-14 03:33:23+00:00	1525318328423698432	"“Ecstatic.” - @roybelly #PanthersWin
@_lulank #NationsCapital #TimeToHunt https://t.co/whlR9tEp2j"	LeBatardShow
2022-05-14 03:00:15+00:00	1525309990688399361	"Panthers Win!!!
#TimeToHunt @roybelly @_lulank https://t.co/rGRryxmUOG"	LeBatardShow
2022-05-14 02:49:53+00:00	1525307381290344454	#TimeToHunt #HEATCulture https://t.co/tjrWuUGvsb	LeBatardShow
2022-05-14 01:28:08+00:00	1525286810989076482	"2nd Period recap
#TimeToHunt @roybelly @_lulank https://t.co/8HcW96sIor"	LeBatardShow
2022-05-14 00:50:31+00:00	1525277344046403586	"First Period Recap
 #TimeToHunt @roybelly @_lulank https://t.co/weewQZKp97"	LeBatardShow
2022-05-13 23:33:33+00:00	1525257971898494982	https://t.co/MsWtfQp1cm	LeBatardShow
2022-05-13 23:03:02+00:00	1525250295214788610	"#TimeToHunt @MichaelRyanRuiz 
@roybelly @_lulank #IceCats 🏛 https://t.co/t8mzAYYIRZ"	LeBatardShow
2022-05-13 22:09:03+00:00	1525236709805416448	"“Buckets is going all the way.” 
- #HEATCulture from our Nation’s Capital with @roybelly &amp; @_lulank #TimeToHunt https://t.co/AnCIWsQyiB"	LeBatardShow
2022-05-13 20:17:01+00:00	1525208515454898176	“Mitch McConnell don’t want the Panthers to win tonight.” - @roybelly as @DarthAmin impersonating @BarackObama while being filmed by @_lulank in our Nation’s Capital. https://t.co/WDK8mZGdrb	LeBatardShow
2022-05-13 19:37:09+00:00	1525198480934944768	An honest prediction from an honest @roybelly in front of honest Abe while @_lulank keeps an honest account of their trip to our Nation’s Capital. #TimeToHunt https://t.co/S8P37Ywkab	LeBatardShow
2022-05-13 18:29:09+00:00	1525181368606543873	#IceCats Keys to Victory tonight from @roybelly #TimeToHunt @_lulank https://t.co/kqYwy9QIyY	LeBatardShow
2022-05-13 18:13:20+00:00	1525177387423567872	“Blow it out your ass America.” - @roybelly as he and @_lulank tour the Washington Monument in our Nation’s Capital. #TimeToHunt https://t.co/wM4WQRt4E8	LeBatardShow
2022-05-13 17:56:25+00:00	1525173132520214528	"Meadowlark Groundbreaking Coverage 
#TimeToHunt @roybelly @_lulank https://t.co/gGWILnDevM"	LeBatardShow
2022-05-13 17:49:48+00:00	1525171465615773696	God Bless @MojoMuhtadi #HammerTime https://t.co/Lecq1QHOoP	LeBatardShow
2022-05-13 17:43:08+00:00	1525169788988928000	"""No one has given this team any credit or any respect the whole way through."" – @DarthAmin on The Miami Heat being disrespected at every turn this season. 

🎙 https://t.co/YewGvzv8xZ https://t.co/MuJiroYFtr"	LeBatardShow
2022-05-13 17:08:57+00:00	1525161187155054595	"😂😂😂😂😂😂😂😂😂😂😂😂😂
@roybelly &amp; @_lulank have landed in our Nation’s Capital! 🏛 https://t.co/56CQYvdVXJ"	LeBatardShow
2022-05-13 16:42:11+00:00	1525154450435874819	"Heat Eliminate Sixers Reaction with @MichaelRyanRuiz @Stugotz790 
@DarthAmin &amp; @ChrisWittyngham 
Now Available #HEATCulture 
🔥 https://t.co/2uo77y7T6D 🔥 https://t.co/jvs2u7YvAS https://t.co/nRSJ7r69zZ"	LeBatardShow
2022-05-13 16:35:50+00:00	1525152851143671808	"“It’s a dying medium that is now used by extremes…to some degree it was what created the Cuban community’s sense of identity.” - @JoeGarcia on the evolution of Spanish Language Radio.
#BecauseMiami with @BillyCorben🌴
📺 https://t.co/W6NbOpaVAB
🎙 https://t.co/MIBvyp74pW https://t.co/HspQRnU9gz"	LeBatardShow
2022-05-13 16:32:32+00:00	1525152022210789376	"A little game of Refran Del Dia with @_lulank, @10DayTony and....PAPI 🔥

🎙 https://t.co/7XlyqN5Foj https://t.co/I6CmXegdRK"	LeBatardShow
2022-05-13 16:29:19+00:00	1525151211741233152	"Polls Of The Week 🏁
Presented by @AdvanceAuto🏁

🎙https://t.co/7XlyqN5Foj https://t.co/HBoym4yvj3"	LeBatardShow
2022-05-13 15:22:16+00:00	1525134338010013699	https://t.co/lhoaH59OXJ	LeBatardShow
2022-05-13 14:25:12+00:00	1525119975840702465	Rise and shine Philadelphia. 🌞 https://t.co/shi3DEfiAi	LeBatardShow
2022-05-13 14:20:11+00:00	1525118714932342785	No one is always about the truth more than you, JosephB24277720 — Dan https://t.co/EMZYpExkUj	LeBatardShow
2022-05-13 14:16:04+00:00	1525117676292657155	"Coming soon to a podcast feed near you....

🎙https://t.co/N2eHWC0XDy https://t.co/sBz0vNWQil"	LeBatardShow
2022-05-13 14:06:10+00:00	1525115187078041602	What is @billygil saying to @__ChrisCote?? Best answer gets a free shirt from https://t.co/wgA2FVyn0q ✨ https://t.co/EYRf86h03G	LeBatardShow
2022-05-13 13:59:43+00:00	1525113563563675648	"“…every parking lot in Miami smells like urine.” - @BillyCorben 
“They’re actively trying to blight this area.” - Dan #BecauseMiami 
🌴 https://t.co/W6NbOpaVAB
🎙 https://t.co/MIBvyp74pW https://t.co/DBjjEc9fol"	LeBatardShow
2022-05-13 13:55:39+00:00	1525112539058778113	"“I love the idea of trains.” – @ChrisWittyngham 

“What are you 4? I love the idea of trains? Get that big boy a whistle and a conductor’s hat.” – @BillyCorben 

“I don’t like you patronizing me right now.” – @ChrisWittyngham 

#becausemiami 

📺https://t.co/ljz9JWjeVv https://t.co/T4WjqPMlqG"	LeBatardShow
2022-05-13 13:35:19+00:00	1525107421366128641	"#MysteryCrate We have a Mystery Crate crossover! @hbryant42 is joined by @AnthonyCanton_3,  @jumbielime, and @TheJakeChristie to break down the latest addition to the #MCU, ""#DoctorStrange in the Multiverse of Madness."" 
💥 https://t.co/YgPnc1nSLV 💥 https://t.co/fw77YEC1BT https://t.co/b0quIk11jR"	LeBatardShow
2022-05-13 13:00:45+00:00	1525098724590030848	@Elijah_Craig https://t.co/Wc0Nnlgh9I	LeBatardShow
2022-05-13 12:51:41+00:00	1525096443194793985	"#BecauseMiami Chris Wittyngham has one simple question. Who's at fault for all of these Brightline train deaths? Plus, former United States Congressman Joe Garcia joins us to talk about the history of Cuban radio in Miami and its influence on politics.
🌴 https://t.co/MIBvyp74pW https://t.co/fHn8nRJFIC"	LeBatardShow
2022-05-13 11:55:51+00:00	1525082390548336640	"It’s the MVP bar, you counterfeit-thief-dishonorable-gambler-grifter-fraud — Dan 

@getnickwright @DarthAmin https://t.co/hnJGFqWDwJ"	LeBatardShow
2022-05-13 11:40:01+00:00	1525078405728849921	"Emergency shit-talking Heat pod up soon…..dragging the 76ers and their fans more savagely than poor Tim Reynolds…the road to glory of The laughingstock Process has been … what’s the word I’m looking for? Derailed? Detoured? Finished?….Blocked — Dan 

 https://t.co/p3YOm0zvD0"	LeBatardShow
2022-05-13 01:48:51+00:00	1524929635166871552	@PabloTorre https://t.co/nDDJpCE4mI	LeBatardShow
2022-05-13 01:32:29+00:00	1524925518306476042	✌️ https://t.co/HRFvchWfUF	LeBatardShow
2022-05-13 01:30:25+00:00	1524924994370797570	https://t.co/rzsFcoDklz	LeBatardShow
2022-05-13 01:28:07+00:00	1524924417549139970	😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/kvzbz4NORL	LeBatardShow
2022-05-13 01:23:40+00:00	1524923297216987145	https://t.co/r1lvCpyqqL	LeBatardShow
2022-05-13 01:19:13+00:00	1524922177161764864	https://t.co/CI1zkgxd4d	LeBatardShow
2022-05-13 00:46:05+00:00	1524913839782887435	https://t.co/RUbBEFuyWK	LeBatardShow
2022-05-13 00:12:13+00:00	1524905317963911181	"💥 Valerie x @redbull x Finally 💥
💥 Full Video Now Available 💥
🚁 https://t.co/eFFnf2eu0x
🚁 https://t.co/2MdaM3y5jA https://t.co/11YgKNTOat"	LeBatardShow
2022-05-12 20:43:21+00:00	1524852753440419840	https://t.co/paoqiczOqi https://t.co/zRL5G7wEK5	LeBatardShow
2022-05-12 20:38:59+00:00	1524851656038531079	“F*ck Nick Wright.” - @DarthAmin 😂 https://t.co/Eq3yfWQuel https://t.co/yob9jEwECr	LeBatardShow
2022-05-12 18:10:10+00:00	1524814202514325504	"#NBAPlayoffs Postgame Show Tonight with @tomhaberstroh @DarthAmin 
@talkhoops &amp; @MoDakhil_NBA 
following Mavs vs Suns💥 #Culture 
📺 https://t.co/2MdaM3y5jA https://t.co/SihYRJJIvr"	LeBatardShow
2022-05-12 17:39:59+00:00	1524806606311018496	"Here is the exact moment @__ChrisCote and @Stugotz790 decided to scream at @WillManso which infuriated @ByTimReynolds and led @MichaelRyanRuiz to do the unthinkable...

📺 https://t.co/JYk7edZQN5 https://t.co/4ueN8AKbLN"	LeBatardShow
2022-05-12 17:23:15+00:00	1524802395955507200	Whiiiiteee Guyyyyyysss. Whii-Whii-Whii-Whii-Whii-Whiiiiite @DarthAmin 😂😂 https://t.co/t1HkgmE1FP	LeBatardShow
2022-05-12 16:24:01+00:00	1524787488421818368	"“Wouldn’t that be amazing?” - @DavidPSamson as he ponders if the Jacksonville Jaguars invited Josh Lambo to sue them in order to get rid of Urban Meyer.
📺 https://t.co/bb06TJeY33 https://t.co/arT8g3TNBG"	LeBatardShow
2022-05-12 16:13:03+00:00	1524784732411764736	"There was not a single person more excited last night about a big Panthers win than @__ChrisCote in the back of @mdipasquale7's shot on Channel 7 😂😂😂

📺 https://t.co/LZxPD8J9UX https://t.co/pVD8iBFbwT"	LeBatardShow
2022-05-12 16:02:16+00:00	1524782018688700418	"""Tim Reynolds, you and I...NOT FRIENDS. Don't you EVER talk to my producer like that again."" – fire breathing @MichaelRyanRuiz tees off on @ByTimReynolds for disrespecting Stugotz and Witty. 

📺 https://t.co/1YcHc2gvUY https://t.co/2SlxLZ4iBn"	LeBatardShow
2022-05-12 15:58:52+00:00	1524781161788194816	@NFTeaStained @MichaelRyanRuiz @ByTimReynolds @davematthewsbnd https://t.co/FCuCDYvuXv	LeBatardShow
2022-05-12 15:56:10+00:00	1524780480058515456	"“Tim — EXCOMMUNICADO. You’re done. Done. Stugotz can yell as loud as he wants in that press box.” – @MichaelRyanRuiz absolutely eviscerates @ByTimReynolds for chastising Stugotz and passive aggressively texting Witty 😂

📺 https://t.co/4ZhzPfSkM1 https://t.co/cREcYVYfFm"	LeBatardShow
2022-05-12 14:18:20+00:00	1524755859028549637	@ieSelley @JuJuGotti Smetty had a top five catholic holy days list. Number 2 was Christmas. Dan lost count and asked her what number 2 was more than once. 🫡 https://t.co/lzS41OUuB9	LeBatardShow
2022-05-12 14:08:50+00:00	1524753469814583296	"#STUPODITY Zoom Zoom returns with appearances by @adnansvirk, @gregcote, and @KyleKoster. @Stugotz790 decides one game isn't enough so he starts a side game of Never Have I Ever and we name the first ever Zoom Zoom Champion.
🏆 https://t.co/l121pcRUst 🏆 https://t.co/Ehm2WM9Jn0 https://t.co/7cQ5Wf7yP5"	LeBatardShow
2022-05-12 14:03:48+00:00	1524752203902185474	#poll Does any living creature on earth actually like Jeff Kent?	LeBatardShow
2022-05-12 13:36:41+00:00	1524745377534164992	"#CINEPHOBE Buckle up for safety, Cinephobiacs! @talkhoops, @DarthAmin, and @CornPuzzle are commandeering this podcast to pursue an unstoppable group of seductive bank robbers with the help of elite bike messenger and NASCAR enthusiast @IAMQUEENLATIFAH!
🚕 https://t.co/6wiw6KIX2N https://t.co/TdZbXhuK0A"	LeBatardShow
2022-05-12 13:31:31+00:00	1524744077266362369	"#MoCo “Too Turnt Up”🚨
What would you do? We discuss ANOTHER fan incident, this time on Mother’s Day. “Matter of Fact”anchor, Soledad O'Brien, talks about asking the tough questions. &amp; Did a fan really put their feet on Snook?

🚨https://t.co/uzxiyeiD3X

🚨https://t.co/iFkQXmEQeb https://t.co/1jWAEPEU9n"	LeBatardShow
2022-05-12 13:02:17+00:00	1524736723565133826	@MorganSParker @LeBetardShow @JuJuGotti 💯💯💯💯	LeBatardShow
2022-05-12 03:00:26+00:00	1524585262365515776	"Dream Win 🎉 @ReneeMontgomery @MontgomeryCoPod @AtlantaDream 
@sirenagrace_ @roybelly #MoCo https://t.co/DOzWIHLhiR"	LeBatardShow
2022-05-12 02:36:20+00:00	1524579196625895424	https://t.co/cQQKTrYHcq	LeBatardShow
2022-05-12 02:33:34+00:00	1524578500434350081	@talkhoops I don’t understand why you insist on doing this. I think he’s a city commissioner in Clamp City — Dan	LeBatardShow
2022-05-12 02:32:28+00:00	1524578224277233665	It is indeed finally and officially time to start a dialogue about Carter Verhaeghe. — Dan	LeBatardShow
2022-05-12 00:09:13+00:00	1524542175144517635	"🚨MAJOR announcement 🚨

🎙 https://t.co/SoQqthBJPv https://t.co/eHX1h9Xn73"	LeBatardShow
2022-05-12 00:05:15+00:00	1524541173771255816	Stugotz made it! 🤯 Holy Bleep @Stugotz790 made it!! #TimeToHunt https://t.co/8thg5d7gPZ	LeBatardShow
2022-05-12 00:02:35+00:00	1524540504637153280	"Meadowlark #WNBA Coverage #MoCo
@ReneeMontgomery @MontgomeryCoPod https://t.co/AJKslbPYac"	LeBatardShow
2022-05-11 18:33:19+00:00	1524457642126721027	@mikegolicjr https://t.co/umBr5V2PrR	LeBatardShow
2022-05-11 18:28:17+00:00	1524456375065235458	"""They gave $375 million to somebody who has never said anything interesting."" – Dan on Fox Sports signing Tom Brady to a 10-year deal to step into the broadcast booth. 

📺 https://t.co/520E4y6BMo https://t.co/bR7ButWxVu"	LeBatardShow
2022-05-11 17:53:47+00:00	1524447692251881473	"“I didn’t steal a goddamn thing. Not a thing. I’ve stolen one thing.” – @getnickwright admits to being a thief. 

📺 https://t.co/wZ6eVrQUY1 https://t.co/vjuwEs481w"	LeBatardShow
2022-05-11 17:15:31+00:00	1524438060741578752	"""I tend to side with Amin when he accuses you of being a grifter."" – Dan

""OH MY GOD"" – @getnickwright 

📺 https://t.co/beHqdww9L7 https://t.co/802c1GX8Zj"	LeBatardShow
2022-05-11 16:20:38+00:00	1524424249326379008	@RandyScottESPN This guy gets it. https://t.co/SjKPbBrauy	LeBatardShow
2022-05-11 15:10:38+00:00	1524406633501241537	"After oversleeping by more than an hour @DarthAmin
finally showed up to the studio and blamed his alarm this morning *for working properly* because ""the clock gave me a sense of confidence I wouldn't normally have.""

""That's INSANE"" – @billygil 

 📺 https://t.co/91PoRcOOcd https://t.co/zreNQ9Vfn5"	LeBatardShow
2022-05-11 15:08:34+00:00	1524406114422566913	"#poll ""You beat Costa Rica in Orlando, congratulations"""	LeBatardShow
2022-05-11 15:07:45+00:00	1524405907349811200	#poll Have you felt guilt in your sleep?	LeBatardShow
2022-05-11 14:49:05+00:00	1524401212703002626	"""His FACE is shattered"" – Dan takes a blowtorch to those who said Joel Embiid struggled last night because he was upset about not winning the MVP award.

📺 https://t.co/6A7vekJEap https://t.co/lQe7WB8pp4"	LeBatardShow
2022-05-11 14:45:58+00:00	1524400425771978752	"#poll Are you surprised that Billy is, ""just saying,"" and when pressed his follow up is, ""I'm just saying"" ?"	LeBatardShow
2022-05-11 14:44:44+00:00	1524400115615780872	#poll Is DJ Khaled incomparable?	LeBatardShow
2022-05-11 14:44:23+00:00	1524400030752378880	"Today on The Big Suey @mPinoe stopped by, so of course @Stugotz790 felt the need to play a little game of ""RapiNOe or RapinHELLNOe"" 😂😂

📺 https://t.co/H45oG8XbK4 https://t.co/cOXjEbJYvC"	LeBatardShow
2022-05-11 14:43:34+00:00	1524399825294352386	#poll Do you know what your points and badges get you on Waze?	LeBatardShow
2022-05-11 14:29:53+00:00	1524396379820503044	#poll If Stugotz could not lie would he fall down on the floor dead?	LeBatardShow
2022-05-11 14:06:22+00:00	1524390463226195969	“I stole ‘Back In My Day’ directly from Greg Cote.” - @getnickwright https://t.co/iVOvKQgYYZ	LeBatardShow
2022-05-11 12:52:25+00:00	1524371851417468928	"#OTLG Jess &amp; Kate are joined by the iconic Cheryl Miller, who tells stories from the ‘80s: the first time she dunked, her pre-game meal, and the day she stopped playing Reggie 1-on-1.
🪞 https://t.co/wDhuq2X7hX 🪞 https://t.co/LE9bpYXL2U https://t.co/AdleodTkOm"	LeBatardShow
2022-05-11 05:04:19+00:00	1524254051852038145	https://t.co/n4MApMp7Vk	LeBatardShow
2022-05-11 01:44:54+00:00	1524203863754039296	https://t.co/AAh438LOGo	LeBatardShow
2022-05-11 01:42:15+00:00	1524203198629789696	https://t.co/hnX6GIUMsK	LeBatardShow
2022-05-11 01:17:05+00:00	1524196863968256000	Mike Miller AND Patrick Mahomes! 🤯 https://t.co/mAdOQUYtoz	LeBatardShow
2022-05-11 00:24:22+00:00	1524183599922171904	@DarthAmin https://t.co/KkZrrpEXvt	LeBatardShow
2022-05-11 00:07:55+00:00	1524179458424455168	🧢 https://t.co/5ll2FVqgRG	LeBatardShow
2022-05-10 22:22:48+00:00	1524153003527315456	Given what Brady got, those cheapskates at TNT ain’t paying Charles Barkley nearly enough, no matter what they are paying him. He should hold out beginning tonight. — Dan	LeBatardShow
2022-05-10 20:50:56+00:00	1524129887585460224	In what will amount to a part-time job, Tom Brady will make $50 million more talking about football for 10 years than he did playing it for 23. Greatest. Winner. Ever. — Dan	LeBatardShow
2022-05-10 20:36:58+00:00	1524126370909016072	"""People did NOT care that it was me...people were like 'I don't give a crap!' – @JuddApatow reminiscences about  throwing out the first pitch at Yankees-Mets in 2016 this week on @CinephilePod with @adnansvirk and @__ChrisCote 

🎙 https://t.co/EOr5COvpyF https://t.co/xkJGro7U7N"	LeBatardShow
2022-05-10 20:29:11+00:00	1524124412206792705	"This week on @CinephilePod the guys interview  @JuddApatow but the real story is what happened when @adnansvirk's Zoom connection went haywire and @__ChrisCote panicked 😂😂 #ohno 

🎙 https://t.co/EOr5COvpyF https://t.co/enlfGfDo41"	LeBatardShow
2022-05-10 18:51:31+00:00	1524099834017366021	@hbryant42 @AnthonyCanton_3 @MCUniversityPod 🔥🔥🔥🔥🔥🔥🔥🔥🔥	LeBatardShow
2022-05-10 18:51:06+00:00	1524099727536664577	https://t.co/zjnB4f8w2N https://t.co/qG1s5VRGp2	LeBatardShow
2022-05-10 17:43:25+00:00	1524082697131507716	@BaileyCarlin https://t.co/GLyTBpsOTc	LeBatardShow
2022-05-10 15:44:20+00:00	1524052726061146112	"Doc Rivers, Barack Obama, Stephen A. Smith, Greeny, and the late great DMX all have co-signed @DarthAmin’s accusation of @getnickwright’s thievery.
📺 https://t.co/N80PivJJbh https://t.co/7U3khmqBQE"	LeBatardShow
2022-05-10 15:22:29+00:00	1524047228192624644	https://t.co/odiPGss2yZ	LeBatardShow
2022-05-10 15:02:32+00:00	1524042207916875778	"🏀 @DarthAmin apologizes to Bam Adebayo. #HEATCulture 
📺 https://t.co/N80PivJJbh https://t.co/LwpTB95Hty"	LeBatardShow
2022-05-10 14:43:15+00:00	1524037356201955333	@_lulank https://t.co/21YSze5cWz	LeBatardShow
2022-05-10 14:33:41+00:00	1524034946855223301	"Today on the show evil cat @billygil was exposed for secretly rooting against the Heat and Panthers and hoping for misery for both Roy and Mike. #oneteamoneheartbeat 

📺 https://t.co/0NHh7yiVSW https://t.co/yn6ETmEiYe"	LeBatardShow
2022-05-10 14:22:46+00:00	1524032199124824065	"Welcome to.....The @gregcote experience. 

📺 https://t.co/0NHh7yiVSW https://t.co/KZC0SEQPMe"	LeBatardShow
2022-05-10 14:15:30+00:00	1524030371477827587	#poll Can you call yourself “all-in” when you’ve bet against your team?	LeBatardShow
2022-05-10 14:13:16+00:00	1524029810036682755	"“I tried to throw up a floater and yea, he clapped it back.” - @10DayTony admits that @RonMagill blocked his shot into the bleachers!
🏀 https://t.co/N80PivJJbh
📺 https://t.co/SpZdHNErYT https://t.co/kCByDBdHmF"	LeBatardShow
2022-05-10 14:12:59+00:00	1524029737093509121	"""This fraud @getnickwright, you're just going to steal our whole bit??"" – @DarthAmin 

""Nick Wright is a known grifter and gambler. Dirty person."" – Dan

""That's Nick Wrong."" – @gregcote 

The show absolutely unloaded on @getnickwright today 😂

📺 https://t.co/0NHh7yiVSW https://t.co/6fn1OFYJWd"	LeBatardShow
2022-05-10 14:05:15+00:00	1524027793868312579	"We’re Live 
🪩 https://t.co/N80PivJJbh
📺 https://t.co/2MdaM3y5jA https://t.co/wFzWptwrbz"	LeBatardShow
2022-05-10 13:52:12+00:00	1524024509136785409	https://t.co/vbHGrNVedo	LeBatardShow
2022-05-10 13:12:17+00:00	1524014464458272772	@NBAonTNT @GeorgeFoster72 @raf_tyler https://t.co/tTwBXjLWvj	LeBatardShow
2022-05-10 13:11:03+00:00	1524014153572175874	@NBAonTNT @GeorgeFoster72 @raf_tyler Good morning Carlos 🔥	LeBatardShow
2022-05-10 12:55:39+00:00	1524010278886821888	@Ourand_SBJ In 2063	LeBatardShow
2022-05-10 12:52:21+00:00	1524009445767974919	"“Joel Embid is not a very good player.”
- Dan Le Batard https://t.co/S3yyC4YMau"	LeBatardShow
2022-05-10 12:19:59+00:00	1524001300366647296	"#CINEPHILE @JuddApatow &amp; @adnansvirk talk George Carlin, Jim Carrey, Garry Shandling, throwing out the first pitch at a Mets game, his writing process and some of his favorite scenes ever.
🎬 https://t.co/YNntdLfnUQ 🎬 https://t.co/yQYaEYD6KA https://t.co/s3xIBhRbYp"	LeBatardShow
2022-05-10 11:53:27+00:00	1523994625207324673	"""Take me, Igor"" 😂😂😂

📺https://t.co/nhS527GYcy https://t.co/wndquQRhk6"	LeBatardShow
2022-05-10 05:32:27+00:00	1523898744403546112	#HEATCulture 😂 https://t.co/vOinC4u047	LeBatardShow
2022-05-10 04:33:03+00:00	1523883792246714368	Dillon Brooks in crunch time https://t.co/s4EjfR6alC	LeBatardShow
2022-05-10 04:16:02+00:00	1523879512395718657	@mikegolicjr Uncanny https://t.co/8fJPhCWha8	LeBatardShow
2022-05-10 03:26:46+00:00	1523867113827491841	#BreakingNews 😂 https://t.co/uxp1Fd1h8l	LeBatardShow
2022-05-10 02:07:58+00:00	1523847284282343425	https://t.co/orq0icBMM5 https://t.co/lHEVN3GHzA	LeBatardShow
2022-05-10 02:04:08+00:00	1523846319462391813	#TimeToHunt https://t.co/KQxfmvLwUM	LeBatardShow
2022-05-10 01:57:57+00:00	1523844762100551681	@WorldWideWob https://t.co/HHMwX24g6l	LeBatardShow
2022-05-10 01:48:17+00:00	1523842330649890818	🐐 https://t.co/P56RyfgHa4	LeBatardShow
2022-05-10 01:39:15+00:00	1523840056137764866	“Give me a team full of Al Horfords and we’ll win the championship.” - Jon Weiner https://t.co/gQibwXwz5b	LeBatardShow
2022-05-09 21:38:56+00:00	1523779578577420288	@DavidPSamson @jessiglesias19 Hbo max	LeBatardShow
2022-05-09 19:53:58+00:00	1523753164201414656	https://t.co/dftUvcX6Lx https://t.co/AbovmUzyOk	LeBatardShow
2022-05-09 19:48:40+00:00	1523751829904904193	"#MMAHangout Our live reaction to @MikeChandlerMMA’s epic knockout kick @10DayTony @_lulank 💥🤯😂
💥 https://t.co/69OOfseSb7
📺 https://t.co/2MdaM3PGb8 https://t.co/WDYOdiszRG"	LeBatardShow
2022-05-09 18:02:28+00:00	1523725103296499712	@pghtos @DarthAmin @bballilluminati https://t.co/vrljTY7Mm6	LeBatardShow
2022-05-09 16:44:08+00:00	1523705388377456641	"Kick save and a beaut? @jessica_smetana tries to cancel @Stugotz790. 😂😂😂😂
🏌️‍♂️ https://t.co/JbnDcDNe7Q
📺 https://t.co/2MdaM3y5jA https://t.co/n121T0ng3M"	LeBatardShow
2022-05-09 15:52:48+00:00	1523692469321596928	"“You’re gonna go after everyone else on your BS code nonsense, then go after your own.” - @Stugotz790 on Steve Kerr’s defense of Jordan Poole.
Stugotz’s #WeekendObservations
Presented by @MillerLite 🍺
📺 https://t.co/JbnDcDNLXo
🏀 https://t.co/2MdaM3yD98 https://t.co/bL0nmULKGQ"	LeBatardShow
2022-05-09 15:44:49+00:00	1523690461407625217	#poll If you’re broadcasting a game from Washington DC, do you have to say “the nation’s capital” at least once?	LeBatardShow
2022-05-09 15:39:34+00:00	1523689140617121794	"The @F1 minute with @jessica_smetana 
🏎 https://t.co/JbnDcDNLXo
🏎 https://t.co/2MdaM3yD98 https://t.co/cMFegnYWbq"	LeBatardShow
2022-05-09 15:36:09+00:00	1523688282470567937	https://t.co/UYns9VWx7s	LeBatardShow
2022-05-09 15:23:12+00:00	1523685020531101696	"“I don’t get why he’s terrified on offense.” - @DarthAmin on Bam Adebayo.
📺 https://t.co/JbnDcDNe7Q
🏀 https://t.co/2MdaM3y5jA https://t.co/RyhqHZwK9h"	LeBatardShow
2022-05-09 14:53:01+00:00	1523677426789720064	"“If you want to challenge authority and power, you can do it there if you like.” - Dan on the continued chaos that is the Las Vegas Raiders’ upper management as well as Daniel Snyder.
🏈 https://t.co/JbnDcE4OZo
📺 https://t.co/2MdaM3PGb8 https://t.co/SQrYhn7oYJ"	LeBatardShow
2022-05-09 14:52:38+00:00	1523677328403955712	#poll Did Doc Rivers make a deal with the devil that his face wouldn't age but his voice would?	LeBatardShow
